id,name,caption
ROCO_34111,PMC3507814_1471-2261-12-103-2.jpg," Three dimensional surgical view of MV, flail P2and small vegetations.
"
ROCO_34114,PMC3046015_ccrep-2010-015f1.jpg," shows a 2.5 cm vague hyperdense rim-enhancing lesion (arrow) in the left thalamus with minimal mass-effect on 3rd ventricle.
"
ROCO_34120,PMC3448193_medoral-17-e153-g003.jpg," A cropped panoramic radiograph of the same individual in Figures 1 and 2. Note the two calcified carotid artery atheroma superior to the prominent semi lunar shaped epiglottis and the letter “L” marker.
"
ROCO_34148,PMC5126029_40064_2016_3713_Fig5_HTML.jpg," The PET–CT scan: axillary lymph nodes (arrow). Radioactive tracer: 18F-FDG
"
ROCO_34177,PMC3121660_1471-2474-12-128-4.jpg," Sagittal STIR 3T images of a 19-year-old patient with a stress fracture in the left IV metatarsal bone. Bone marrow edema at the epiphysis (arrows) demarcates more clearly in figure 4, 3T image compared to figure 5, 1.5T image.
"
ROCO_34179,PMC5339617_wjps-6-100-g001.jpg," MRI (transverse section) showing relationship of the parosteal lipoma to the underlying radius and the adjacent muscles of the forearm
"
ROCO_34197,PMC3113205_jsls-7-3-249-g05.jpg," Cholangiography via the orifice (arrow) demonstrates the communication to a branch of the anterior inferior segmental duct.
"
ROCO_34198,PMC4237601_PAMJ-18-208-g005.jpg," Radiographie de thorax en post-drainage montrant le retour du poumon à la paroi
"
ROCO_34201,PMC4877079_ccrep-9-2016-039f2.jpg," Axial MR imaging revealing extrusion of the disk compressing the thecal sac.
"
ROCO_34210,PMC5359997_JCIS-7-11-g002.jpg," A 25-year-old female with uterine arteriovenous malformation who presented with postcoital vaginal bleeding. Transabdominal gray-scale ultrasound image of uterus showing myometrial heterogeneity with multiple anechoic cystic structures (arrow).
"
ROCO_34213,PMC4058270_CRIOR2014-804098.005.jpg," Control plain radiograph, five years after surgery.
"
ROCO_34232,PMC4977383_CRIID2016-5241571.001.jpg," Chest radiograph revealed diffuse infiltration in right lung with thick walled cavities in mid and lower zone. Infiltrations were also seen in left upper parahilar region.
"
ROCO_34245,PMC4482527_PAMJ-20-226-g001.jpg," Coupe sous carinaire montrant le pneumothorax antérieur minime, le pneumo médiastin ainsi que l'emphysème sous cutané géant
"
ROCO_34249,PMC4719796_gr1.jpg," Large 12 cm × 10 cm enhancing left renal mass with central necrosis and calcification on initial presentation (black arrow).
"
ROCO_34253,PMC4886302_oaem-8-029Fig2.jpg," Noncontrast T1-weighted brain MRI: image demonstrates hemorrhage originating from ependyma of right lateral ventricle.Abbreviation: MRI, magnetic resonance imaging.
"
ROCO_34255,PMC3707748_1532-429X-15-55-4.jpg," Artifact in a cine SSFP sequence caused by ferromagnetic material: Sternotomy wires locally disturb the magnetic field (red arrows). However, it is not considered a significant artifact in this case, since it does not extend onto the LV.
"
ROCO_34267,PMC5084590_JFMPC-5-482-g002.jpg," Exostosis causing aneurysm
"
ROCO_34283,PMC3108155_IJN2011-702406.003.jpg," Calcification of iliac arteries (arrows) is seen on pelvic radiography.
"
ROCO_34288,PMC5347495_rb-50-01-0001-g01.jpg," MRI scan requested for the assessment of pelvic tumor recurrence in a patient with cervical cancer after cone biopsy. T2-weighted sagittal section showing the uterus in anteversion, midline, with signs of surgical manipulation of the colon, and a diffuse reduction of T2 signal intensity.
"
ROCO_34313,PMC3314739_13244_2011_134_Fig6_HTML.jpg," Otosclerosis. Otospongiotic bone formation has caused obliteration of the round window niche (white arrow). A retrocochlear lytic focus confirms the diagnosis of fenestral and retrofenestral otosclerosis
"
ROCO_34324,PMC3941145_JOPH2014-754042.001.jpg," Axial T2 MRI demonstrates a large left parietooccipital arteriovenous malformation yet the patient was found to be a safe driver.
"
ROCO_34325,PMC4687266_JOVR-10-309-g002.jpg," Apex diameter (red arrow), base diameter (blue arrow), height (purple arrow), distance through the thinnest diameter of the hole to the base center (green arrow).
"
ROCO_34352,PMC4127865_UA-6-247-g002.jpg," Computed Tomography for the abdomen and pelvis demonstrating a sessile intraluminal lesion of the right posteriolateral aspect of the UB (arrow)
"
ROCO_34353,PMC3366303_hi-2012-1-e7-g003.jpg," MiracleBros 6 wire in false lumen of chronic total occlusion.
"
ROCO_34363,PMC3825272_ISRN.CARDIOLOGY2013-781762.001.jpg," Coronary angiogram obtained immediately after balloon inflation to assess correct occlusion of the artery prior to ethanol injection.
"
ROCO_34365,PMC3836946_10-1055-s-0033-1349202-i120060-4.jpg,"  T2-weighted magnetic resonance axial image at C3–C4 demonstrated central canal stenosis and obliteration of the subarachnoid space.
"
ROCO_34373,PMC2827048_1757-1626-0002-0000009274-3.jpg," Cystogram showing marked trabecular thickening.
"
ROCO_34375,PMC5656073_rb-50-05-0323-g06.jpg," Gadolinium contrast-enhanced T1-weighted MRI scan of a 45-year-old male with polymorphic adenocarcinoma of the salivary gland spreading along the vidian nerve (arrow).
"
ROCO_34395,PMC4867060_CRIU2016-2586458.001.jpg," Stricture of the bulbous urethra as shown on the miction cystourethrogram (Case 1).
"
ROCO_34399,PMC4588675_amjcaserep-16-652-g004.jpg," Hepatic collections/abscesses after injection of contrast via PEG tube (thin arrows). Nasogastric tube seen in the gastric cavity (thin black arrow).
"
ROCO_34404,PMC2694191_1758-3284-1-13-2.jpg," Isodose curve showing coverage of the tumor in right side of nasopharynx in a patient treated by multiple fractions of stereotactic radiotherapy (target: green arrow; 90% isodose line: red arrow).
"
ROCO_34406,PMC2765174_IJRI-19-161-g009.jpg," Axial DCE-MRI subtracted image in a patient with a known right breast cancer (not seen at this level) and unsuspected abnormal left breast ductal enhancement (arrow). The lesion on the left was proven to be ductal carcinoma in situe (DCIS) on MRI-guided breast biopsy
"
ROCO_34431,PMC5305019_10.1177_1756283X16681710-fig1.jpg," Dynamic computed tomography before treatment. White arrow represents the tumor stain.
"
ROCO_34436,PMC2752760_jkms-24-807-g001.jpg," Postoperative brain magnetic resonance angiography showing complete obstruction of the right internal carotid artery.
"
ROCO_34442,PMC2542345_1757-1626-1-109-3.jpg," Radiographic examination of the pelvis and the lower limbs showed hypoplastic iliac bones, a hypoplastic left femur with subsequent development of femoral-tibial synostosis. Fixed flexion deformities of the knees was apparent, but with maximal intensity over the left knee. Bilateral fibular aplasia, the ankles showed defective ossification associated with hypoplasia of the distal phalange.
"
ROCO_34454,PMC5519403_CG-CGCR170060F002.jpg," Upper gastrointestinal series without the bezoar.
"
ROCO_34461,PMC3313877_1749-799X-7-2-1.jpg," Lucency around the tip of the hook (subacromial osteolysis).
"
ROCO_34493,PMC4287926_rju14201.jpg," The case's axial CT scan demonstrating the target sign.
"
ROCO_34501,PMC5206467_NCI-3-146-g001.jpg," Postanterior (PA) chest x-ray
"
ROCO_34505,PMC5144533_IJCCM-20-677-g003.jpg," Ultrasound picture showing the inferior vena cava after the removal of the guidewire
"
ROCO_34524,PMC4710132_10.1177_2058460115608660-fig3.jpg," Axial FSE T2W MR image shows a homogeneous T2 hyperintense mass (arrow) occupying the left mastoid air cells and extending into the external auditory canal and middle ear.
"
ROCO_34534,PMC5579915_EUS-6-273-g001.jpg," Contrast enhanced computed tomography scan of abdomen showing thickened gastric wall
"
ROCO_34541,PMC4109115_CRIT2014-245724.001.jpg," Preoperative kidney-ureter-bladder radiography image. The modified (by cutting a length of 9 cm from one end of the classical 25 cm full length) double J stent run from kidney to bladder was indicated with the red arrows.
"
ROCO_34559,PMC3259395_13244_2010_55_Fig10_HTML.jpg," Intramural gas in a 71-year-old man with abdominal pain. Axial contrast-enhanced CT shows gas dissecting within the bowel wall edge (arrow), consistent with pneumatosis intestinalis
"
ROCO_34561,PMC3858746_DRJ-10-678-g004.jpg," Panoramic view of the miniscrews afterinitiation of the active treatment
"
ROCO_34587,PMC5537400_gr3.jpg," Angiography of the AVM.
"
ROCO_34598,PMC4367175_fped-03-00019-g001.jpg," Chest X-ray with prominent right cardiac border secondary to dilatation of the ascending aorta (double arrow) and absent aortic knob (arrow).
"
ROCO_34608,PMC4532015_kjim-11-2-165-12f2.jpg," Abdominal CT showing bilateral hydronephrosis with dilated renal pelvis
"
ROCO_34619,PMC3389849_poljradiol-75-1-92-g002.jpg," Lateral radiograph demonstrate unnormal placement of bones fragments.
"
ROCO_34623,PMC4531455_IJRI-25-288-g004.jpg," Distal narrowed esophageal segment shows “tram-track appearance” with a central lucency bounded by barium on either side (arrow) in a case of primary achalasia
"
ROCO_34627,PMC3867860_CRIM.OTOLARYNGOLOGY2013-836064.001.jpg," Linear measurements of frontal sinus in the coronal plane (RW: width of the right sinus, LW: width of the left sinus, RH: height of the right sinus, and LH: height of the left sinus).
"
ROCO_34644,PMC3579129_IJU-28-442-g003.jpg," Three months after flexible ureterorenoscopy, follow-up KUB radiography confirms the absence of any residual stones
"
ROCO_34651,PMC5678061_jkns-60-6-730f2.jpg," Measurement of the maximal thickness of SDH (a) and the extent of the ML shift (b). The extent of the ML shift was determined by measuring the distance from the ML of the cranium to the deviated point of the most posterior part of the third ventricle at the same level. SDH: subdural hemorrhage, ML: midline.
"
ROCO_34654,PMC3021271_jsls-1-2-167-g03.jpg," After reduction of the volvulus, the cystic duct was cannulated for a cholangiogram. Notice the gangrenous changes of the pedicle and the gallbladder beyond the cannulation point of the cystic duct.
"
ROCO_34658,PMC3982286_CRIOG2014-549619.001.jpg," 3D VISTA T2-weighted sagittal MRI images of the pelvis. Images show a locally invasive tumor, with heterogeneous rather high intensity signal, most likely originating from the cervix with transmural invasion of the uterus. Invasion into the anterior part of the vagina, bladder, lumbosacral plexus, sacrum, and mesorectum. (The vagina, low/dark signal, was filled with a mixture of barium and gel at the start of the MRI examination for accurate evaluation of vaginal wall.)
"
ROCO_34661,PMC5444264_gov018f1.jpg," Abdominal computed tomography reveals a 5 × 3.7 cm pancreatic-tail mass with central necrosis and multiple lesions throughout the liver, with central low attenuation.
"
ROCO_34682,PMC4663881_LI-32-655-g002.jpg," MDCT angiography MIP image showing a single feeder of 5.5 mm in diameter, originating from right pulmonary artery and lobulated enhancing mass of 23.7 × 13.8 mm in relation to anterior segment of right lower lobe. A single venous drainage is seen to right inferior pulmonary vein
"
ROCO_34688,PMC3232601_IPC-11-1-g003.jpg," Parasternal short axis view at the level of great vessels showing large aneurysm arising from left sinus of Valsalva
"
ROCO_34699,PMC3687060_ceo-6-110-g003.jpg," Fludeoxyglucose-positron emission tomography (FDG-PET) image showing multiple intense FDG uptake in the bones: spine, ribs, both iliac bones and acetabulums, and diffuse bone marrow activation.
"
ROCO_34704,PMC4992302_13054_2016_1401_Fig1_HTML.jpg," Grossly dilated left ventricle with biventricular pacing wire present in right heart in the apical four-chamber view. LV left ventricle, MV mitral valve, RA right atrium, RV right ventricle
"
ROCO_34713,PMC4075813_1806-3713-jbpneu-39-02-00238-gf01.jpg," Transthoracic echocardiogram depicting a thrombus (TB) in the right pulmonary artery and a flap at that level, which is consistent with pulmonary artery dissection. PAT: pulmonary artery trunk; and Ao: aorta.
"
ROCO_34734,PMC4555933_AMS-5-108-g003.jpg," Postoperative orthopantomogram on the first follow-up visit following maxillary bone augmentation with iliac crest bone (blocks secured with two titanium screws each in the anterior maxilla). Titanium plate and screws in the mandible/maxilla were used for fixation during the bimaxillary osteotomy and screws in the left infraorbital area were used for fixation of an alloplastic facial implant for further masking of maxillary hypoplasia
"
ROCO_34758,PMC3110857_kjim-26-216-g002.jpg," Abdomen contrast computed tomography shows tortous and engorged superior epigastric artery along the abdominal wall (arrows).
"
ROCO_34763,PMC2917618_402_2010_1125_Fig1_HTML.jpg," Plain anteroposterior radiograph of the right shoulder demonstrating osteolysis in the tuberculum majus after rotator cuff refixation 11 months prior
"
ROCO_34764,PMC3580938_CRIM.OBGYN2013-564838.001.jpg," CT scan of patient showing dilated small bowel loops and part of the fetus.
"
ROCO_34765,PMC4446663_gr2.jpg," CT scan coronal view with gallbladder duplication(arrows).
"
ROCO_34769,PMC4718180_brs-41-e178-g003.jpg," Postoperative lumbar computed tomography scan after the first surgery and before starting the denosumab therapy.
"
ROCO_34785,PMC3579998_13244_2012_203_Fig11_HTML.jpg," Axial unenhanced CT of a CAPD patient with a ventral hernia (arrow) at a site of previous catheter insertion containing an incarcerated loop of small bowel causing a mechanical obstruction that required surgical intervention
"
ROCO_34786,PMC4895066_gr3.jpg," RI (T2 weighted images) of a cystic mass with a large extrapelvic component and demonstrating a small intrapelvic component. The mass depicts a predominantly fluid signal intensity without any evidence of soft tissue, calcification or fat.
"
ROCO_34787,PMC5108138_JPN-11-264-g004.jpg," Axial section, computed tomography plain brain showed vein of Galen malformation with hyperdense thrombus in the periphery with relatively hypodense center. Foci of calcification seen in the periphery. Ventriculoperitoneal shunt tip noted in right lateral ventricle with mild reduction in the ventricular dilatation
"
ROCO_34818,PMC2627207_kjr-9-439-g002.jpg," 54-year-old man with severe aortic stenosis. Double-oblique reconstruction image of ECG-gated multidetector CT shows calcified tricuspid valve.
"
ROCO_34842,PMC4085892_PAMJ-17-60-g001.jpg," A large hydatid cyst coming from the right lobe of the liver with the characteristic calcified ring around it
"
ROCO_34864,PMC5118969_edmcr-2016-160063-g004.jpg," Cardiac catheterization showing severe proximal RCA spasm.
"
ROCO_34881,PMC4334430_CRIOR2015-432187.003.jpg," Ultrasound image in the coronal plane demonstrating aspiration of the meniscal cyst (arrow).
"
ROCO_34895,PMC3424869_LI-29-273-g002.jpg," Initial high-resolution computer tomography showing extensive fibrosis and ground glass pattern with midzone predominance, few areas of honeycombing and areas of paraseptal emphysema
"
ROCO_34896,PMC2397008_umj7701-043-f8.jpg," MRI in a case of multiple sclerosis
"
ROCO_34912,PMC5051176_gr-08-163-g003.jpg," CT scan of abdomen and thorax.
"
ROCO_34916,PMC4105893_1471-2342-14-23-6.jpg," Original mammogram (im. mdb209).
"
ROCO_34937,PMC5353425_JCE-24-64-g002.jpg," TEE image of the LAA thrombus after 7 days of treatment with intravenous unfractionated heparin
"
ROCO_34944,PMC4845301_12880_2016_134_Fig1_HTML.jpg," Axial slice on enhanced CT in the equilibrium phase. A low density area was detected in segment 4 of the liver (arrow)
"
ROCO_34953,PMC2806297_1748-717X-4-71-1.jpg," Chest computed tomography (CT) post intubation in the MICU shows interstitial pattern with traction bronchiectasis, opacities and a diffuse ground-glass pattern, bleb formation in marginal areas, airspace consolidation and fibrosis in the bilateral lung fields. The coronal views of chest CT.
"
ROCO_34955,PMC3633285_JNSBM-4-230-g001.jpg," Pancreas showing multiple coarse calcific foci with dilated and tortuous main pancreatic duct (modified computed tomography score 4)
"
ROCO_34969,PMC5370767_10.1177_2325967117S00060-fig1.jpg," A patient’s shoulder X-ray who treated with transoseous implant
"
ROCO_34983,PMC3758856_PAMJ-15-24-g005.jpg," Image échographique montrant l'aorte (AO) prenant son origine dans le ventricule droit (VD)
"
ROCO_35013,PMC2726530_1752-1947-0003-0000007366-2.jpg," Nine months after the primary surgery. Nine months after the primary operation the patient presented with implant failure and thoracolumbar kyphosis.
"
ROCO_35039,PMC3435922_10.1177_1941738111429929-fig3.jpg," Magnetic resonance imaging of left hip at 6 months.
"
ROCO_35040,PMC3649171_jscr-2010-9-6fig2.jpg," CT Scan demonstrating a gastric duplication cyst
"
ROCO_35067,PMC4733019_gr1.jpg," A mercury thermometer with a stone form around it in the bladder: before the cystotomy
"
ROCO_35081,PMC4219964_kjim-29-746-g001.jpg," A 74-year-old female with amiodarone pulmonary toxicity (APT) exhibiting a pulmonary interstitial fibrosis pattern. Computed tomography (CT) scans obtained at the level of both lower lobes revealed intralobular and interlobular septal thickenings in the peripheral regions of both lower lobes (arrowheads), and interlobular septal thickenings in the central and middle regions of the right lower lobe (arrows). The APT CT score was 4 on this CT section; the involved regions included the central, middle, and peripheral regions.
"
ROCO_35108,PMC4992525_CRIOG2016-9872561.002.jpg," Two days after intrauterine fetal death (at 33 weeks and 4 days of gestation), the placenta previa was studded with irregular high-echo regions.
"
ROCO_35131,PMC3945275_CHSJ-38-4-191-fig2.jpg," Axial lung CT showing left pleural calcification with mediastinal retraction, fibrosis and spinal cord air
"
ROCO_35137,PMC4274712_CRIS2014-746323.002.jpg," Pre-op MRI demonstrating an elongated bladder up to the level of urachus; a blind ending rectal pouch having no communication with the urogenital system; hydrometrocolpos; and absence of abdominal wall muscles.
"
ROCO_35146,PMC3483708_CRIM.DENTISTRY2012-902858.009.jpg," Follow-up radiograph after 12 months.
"
ROCO_35177,PMC2636151_IndianJOphthalmol-56-438-g002.jpg," (B) Fundus fluorescein angiography reveals the presence of leakage from the lesion characteristic of a classic choroidal neovascular membrane.
"
ROCO_35179,PMC5391803_amjcaserep-18-367-g003.jpg," Echographic signs of posterior scleritis: “T-sign” and posterior juxtrascleral fluid concentration.
"
ROCO_35182,PMC4865634_gr1.jpg," Abdominal computed tomography scan with intravenous and oral contrast (venous phase): two wedge-shaped areas of hypoenhancement, consistent with splenic infarcts, are present in the periphery of the spleen.
"
ROCO_35184,PMC4616730_medi-94-e1688-g003.jpg," Enhanced MRI showed swelling soft tissue around left orbit, and abscess (indicated by arrows). The signal on bone marrow of external wall of left orbit was intensified. MRI, magnetic resonance imaging.
"
ROCO_35202,PMC4372768_MIRT-24-21-g3.jpg," Multiple intensity projection image of F-18 Fluorodeoxyglucose positron emission tomography/computed tomography (FDG PET/CT) images of a patient with disseminated Langerhans Cell Histiocytosis. FDG accumulation of bilateral cervical, mediastinal, abdominal, pelvic lymph nodes and multiple bone lesions are present
"
ROCO_35204,PMC4236924_PAMJ-18-179-g003.jpg," Scanner thoracique en coupe coronale masse développée au dépend de la paroi thoracique
"
ROCO_35206,PMC2704952_467_2007_690_Fig1_HTML.jpg," Longitudinal power Doppler ultrasonogram of a patient with transplant pyelonephritis showing vascular hypoperfusion in the cortex
"
ROCO_35208,PMC4841896_iranjradiol-13-01-28993-g002.jpg," Post-procedure portal venogram; the image shows the restoration of the shunt function after balloon angioplasty at the hepatic venous segment and an additional stent-graft. Transjugular intrahepatic portosystemic shunt-biliary fistula is no more visualized.
"
ROCO_35211,PMC4025158_crg-0008-0141-g04.jpg," MRCP of the abdomen showed intra- and extrabiliary duct dilation and also dilation of the pancreatic duct (double duct sign), a prominence at the head of the pancreas and liver cysts.
"
ROCO_35252,PMC3585508_1471-2474-14-69-1.jpg," Sagittal, coronal and axial T1-weighted MR image showed slight hypo-intensity lesion similar to muscle and peripheral hypo-intensity ring.
"
ROCO_35258,PMC2844545_tropmed-82-520-g004.jpg," The CT image obtained 10 months later shows that the nodule migrates slowly upward and anteriorly in the liver (arrows).
"
ROCO_35262,PMC5159184_rjw170f03.jpg," Excessive tilting of the IVC filter causes the hook of the filter to appear outside of the lumen of the IVC.
"
ROCO_35266,PMC5244888_CG-CGCR160108F001.jpg," Fluoroscopic image showing a 0.035-inch wire passed from the endoscope being snared from the percutaneous access in the anomalous transected right anterior bile duct.
"
ROCO_35283,PMC4936236_13256_2016_973_Fig1_HTML.jpg," Brain magnetic resonance imaging revealed a single 40×35 mm tumor in the right mesial temporal region and a mass effect compression of the right lateral ventricle with transtentorial herniation
"
ROCO_35306,PMC4165679_CEJU-67-00377-g001.jpg," Ureter visualization in NIR light after ICG administration during surgery.
"
ROCO_35312,PMC4020528_CRIC2014-769273.004.jpg," Selective subclavian angiogram. (B) Inability of the guide wire to pass through the completely occluded subclavian artery.
"
ROCO_35316,PMC5667716_cr-08-258-g006.jpg," Transesophageal echocardiography, transgastric level, 117°. Mosaic color flow was seen at the level of the LVOT during systole, suggestive of some LVOT obstruction. LA: left atrium; RV: right ventricle; LV: left ventricle; Ao: aorta; IVS: interventricular septum; SAM: systolic anterior motion.
"
ROCO_35326,PMC4476490_tcrm-11-961Fig1.jpg," X-ray of chest of first case – ARDS following massive gastric content aspiration.Abbreviation: ARDS, adult respiratory distress syndrome.
"
ROCO_35336,PMC4536784_ccrpm-suppl.1-2015-019f3.jpg," High-resolution computed tomographic image of Pneumocystis jirovecii pneumonia, showing small nodular lesions surrounded by diffuse GGO
"
ROCO_35348,PMC4304892_10.1177_2054270414562986-fig2.jpg," Coronal T2-weighted magnetic resonance image showing extensive synovitis and rice bodies.
"
ROCO_35358,PMC4025433_jod-10-569f7.jpg," Six-month follow-up radiograph
"
ROCO_35376,PMC4219805_PAMJ-17-150-g001.jpg," Coupe scannographique axiale montrant un processus lésionnel centré sur l’écaille occipitale, latéralisé à droite, accompagné d'une infiltration méningée
"
ROCO_35384,PMC4587576_13256_2015_680_Fig2_HTML.jpg," Computed tomography scan of the chest
"
ROCO_35412,PMC5287989_aml-23-169-g007.jpg," Chest radiograph taken seven months after the first operation (15 December 2015). Just a small area of parenchymal consolidation can be seen in the left lung
"
ROCO_35417,PMC5031924_cureus-0008-000000000696-i07.jpg," Postoperative CT head with contrast after abscess evacuation
"
ROCO_35418,PMC2768248_ymj-50-709-g002.jpg," Contrast-enhanced CT scan at the level of the lower pole of the kidneys shows a less-enhancing lobulated tumor (arrow) in the left paraaortic area.
"
ROCO_35427,PMC3129103_JRMS-14-323-g002.jpg," Angiography of the patient reveals the exact level of dissection and aneurysm of abdominal aorta.
"
ROCO_35429,PMC3819795_CRIM.OTOLARYNGOLOGY2013-257263.002.jpg," Axial T2-weighted image showes a hyperintense lesion in the right petrous apex.
"
ROCO_35436,PMC2409352_1752-1947-2-170-2.jpg," Anteroposterior film confirming that the elbow is reduced.
"
ROCO_35444,PMC3403798_poljradiol-77-2-22-g005.jpg," Pulmonary nodule with spiculated margins and „halo sign”.
"
ROCO_35450,PMC5029757_pedsinreview.20140002f3.jpg," Clinical manifestations of respiratory syncytial virus (RSV). Chest radiography performed in a child with RSV bronchiolitis revealed bilateral hyperinflation from air trapping, patchy atelectasis from airway plugging, and peribronchial thickening from lymphomonocytic infiltration. Patients with severe disease may also have features more consistent with pneumonia, with areas of interstitial parenchymal infiltration.
"
ROCO_35454,PMC4971981_ACA-19-511-g002.jpg," Heartworks transthoracic echocardiography simulator and the corresponding echocardiographic anatomic image
"
ROCO_35455,PMC3903445_1748-717X-9-3-6.jpg," Gray-scale ultrasound for the evaluation of tumor heterogeneity. The extent of central tumor necrosis is significantly underestimated by gray-scale ultrasound compared to elastography.
"
ROCO_35460,PMC3097622_biij-02-e32-g04.jpg," New document containing the series of images.
"
ROCO_35461,PMC5021788_gr2.jpg," Contrast Enhanced Axial CT of the Celiac Artery Dissection with Dual Lumens.
"
ROCO_35464,PMC2700491_ATM-04-88-g001.jpg," Radiograph chest posteroanterior view
"
ROCO_35469,PMC3259316_13244_2011_105_Fig11_HTML.jpg," Fallopian tube carcinoma in a 45-year-old woman. CT image demonstrates omental involvement (arrows) as infiltration of the fat, nodularity, and coalescence of the nodules form an omental cake
"
ROCO_35472,PMC3517877_EMI2012-108129.002.jpg," Example of Emergency Room Arteriography using the Lodox Statscan. Notice the occlusions at the proximal region of interest, and distal to this.
"
ROCO_35480,PMC4190591_1752-1947-8-320-1.jpg," Computed tomography scan showing a huge tumor with tissue and cystic components.
"
ROCO_35485,PMC3634273_JRMS-17-461-g003.jpg," Angiography 8 weeks after the operation
"
ROCO_35491,PMC5298141_EDU-0075-2016.02.jpg," High-resolution CT scanning in a 27 year old patient with homozygous ΔF508 CF. Bilateral upper lobe bronchiectasis is evident, with mosaicism. The scan also showed extensive emphysema.
"
ROCO_35494,PMC4939253_JTHC-11-30-g003.jpg," Intraoperative finding - arrow showing the everting aortocoronary dissection
"
ROCO_35504,PMC4047694_IJCCM-18-315-g001.jpg," Magnetic resonance imaging of the case 2 done within 2 days showing marked hypoxia with cerebral edema with cerebral atrophy following seizure
"
ROCO_35516,PMC5139700_gr-02-361-g001.jpg," A postcontrast computed tomographic scan showed a huge primary calcified GIST (arrows) with a cystic component.
"
ROCO_35520,PMC3249936_IJRI-21-253-g001.jpg," Chest radiograph shows a small right hemithorax, with increased opacity throughout the right lung and ipsilateral tracheal and mediastinal shift
"
ROCO_35546,PMC5168445_CRIID2016-7420938.001.jpg," X-ray of right hand, severe degenerative changes at the fourth PIP joint with medial subluxation of the middle phalanx, and periosteal reaction.
"
ROCO_35564,PMC3093227_ni-2009-1-e3-g003.jpg," Figure 3 shows the FLAIR sequence of cranial magnetic resonance imaging with resolution of the extensive white matter abnormalities.
"
ROCO_35565,PMC4273562_CRIPA2014-209427.005.jpg," MRI was normal at the postoperative period.
"
ROCO_35567,PMC5240319_hp-28-249-g004.jpg," A large mass (arrow) in close contact with the iliac bone represented a pseudotumor.
"
ROCO_35569,PMC4034316_JMedLife-06-395-g001.jpg," The anatomical changes of the lateral compartment in valgus knee
"
ROCO_35570,PMC3828487_10195_2012_221_Fig2_HTML.jpg," Radiographic examination 8 months after the original injury showing a nonunion of the epicondylar fragment extending distally and communicating with the joint
"
ROCO_35574,PMC4752847_PAMJ-22-192-g004.jpg," Image scannographique de la masse au niveau de la face antérieure de la vessie
"
ROCO_35592,PMC5268799_PAMJ-25-43-g002.jpg," Aspect échographique de kystes rénaux
"
ROCO_35602,PMC4366030_rb-48-01-0056-g01.jpg," Anteroposterior abdominal radiography demonstrating radiopaque, elongated structures in the region of the bowel loops (arrow) and gaseous distention of small bowel loop in the center of the abdomen.
"
ROCO_35611,PMC3424775_JCIS-2-48-g003.jpg," Contrast-enhanced axial CT shows the displacement of left aortic sinus (bold yellow arrow) and left coronary artery (thin red arrow).
"
ROCO_35624,PMC4067790_CCD-5-231-g003.jpg," Maxillary occlusal radiograph showing mildly diffused rarefactions of the right side palatal bone
"
ROCO_35634,PMC4245334_ogs-57-427-g005.jpg," Head-symphysis distance on transperineal ultrasound. Ultrasound images demonstrating fetal head-symphysis distance measurements (head-symphysis distance, 32 mm). The head-symphysis distance is the distance between the inferior edge of the symphysis pubis to the nearest point of the fetal skull along a line passing perpendicular to the long axis of the symphysis pubis.
"
ROCO_35646,PMC3481879_IDOJ-3-135-g005.jpg," Ultrasonogram of the left forearm showing well-defined cystic lesions
"
ROCO_35649,PMC4613569_JoU-2013-0001-g018.jpg," Sonography confirms residual stenosis
"
ROCO_35653,PMC4148952_sigs.3817480-f2.jpg," Transmission electron microscopy of strain ZYK. Scale bar corresponds to 1.0 μm.
"
ROCO_35656,PMC2576163_1476-7120-6-50-2.jpg," Chest-x-ray demonstrating unusual course of Swan-Ganz catheter (arrows) with its distal end in the proximal pulmonary artery. Note the course of the catheter into the heart on the left side of the spine, rather than the right side via the normal anatomic position of the superior vena cava.
"
ROCO_35670,PMC4299416_dpjo-19-01-0026-g11.jpg," Post-expansion coronal slice at the central groove of the maxillary first molar, with the expansion screw in the center.
"
ROCO_35671,PMC4654446_f1000research-4-7320-g0000.jpg," Prenatal ultrasound showing the neck mass.
"
ROCO_35691,PMC4246609_OL-09-01-0371-g00.jpg," T1-weighted gadolinium enhanced magnetic resonance imaging revealing a tumor signal in the deep lobe of the parotid gland.
"
ROCO_35717,PMC5036768_oaem-8-073Fig2.jpg," Cardiac catheterization, right anterior oblique projection with 25 degrees of caudal angulation; showing 100% left anterior descending occlusion, 90% occlusion of the circumflex, and 95% occlusion of the obtuse marginals 1 and 2.
"
ROCO_35721,PMC3891419_kjim-20-80-g002.jpg," Hepatic angiography of the liver shows no definite tumor staining in the liver parenchyme. Lipiodol test injection was performed (Case 1).
"
ROCO_35722,PMC3548374_AIAN-15-310-g001.jpg," Axial T2 FLAIR image shows bilateral symmetrical subcortical and basal ganglia hyperintensities. Diffuse cortical atrophic changes are also seen
"
ROCO_35723,PMC3521419_CRIM2012-657071.003.jpg," Postoperative followup dynamic magnetic resonance T1-weighted imaging of the remnant pancreas depicting the main as well as the secondary pancreatic duct (arrow and arrowhead resp.) draining the remaining dorsal pancreas at the level of the double pancreaticojejunal anastomosis.
"
ROCO_35739,PMC3855276_rjt09701.jpg," CT scan demonstrating a stone within an area of bowel.
"
ROCO_35770,PMC5686927_HV-18-100-g010.jpg," Transgastric two chamber view
"
